CASRN,Substance name,HSNO code,HSNO classification text,GHS translation,Key study
_v0_7553-56-2,"Iodine, >1 - 3% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7553-56-2,"Iodine, >1 - 3% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v1_7553-56-2,"Iodine, >10 - 24% in a non hazardous diluent",6.1E (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 5,"Classification based on the parent record and mixture rules.
"
_v1_7553-56-2,"Iodine, >10 - 24% in a non hazardous diluent",6.1E (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 5,"Inhalation Form:<br/> Classification based on the parent record and mixture rules.
"
_v1_7553-56-2,"Iodine, >10 - 24% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"Classification based on the parent record and mixture rules.
"
_v1_7553-56-2,"Iodine, >10 - 24% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_7553-56-2,"Iodine, >10 - 24% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v1_7553-56-2,"Iodine, >10 - 24% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_7553-56-2,"Iodine, >10 - 24% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_7553-56-2,"Iodine, >3 - 5% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_7553-56-2,"Iodine, >3 - 5% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_7553-56-2,"Iodine, >3 - 5% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v2_7553-56-2,"Iodine, >3 - 5% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7601-89-0,"Sodium perchlorate, >1 - 10% in a non hazardous diluent",5.1.1B,Oxidising substances that are liquids or solids: medium hazard,GHS: Oxidizing liquids/solids - Category 2,
_v0_7601-89-0,"Sodium perchlorate, >1 - 10% in a non hazardous diluent",6.9B (oral),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v0_7601-90-3,"Perchloric acid, 50% - 72% aqueous solution",5.1.1A,Oxidising substances that are liquids or solids: high hazard,GHS: Oxidizing liquids/solids - Category 1,"UN Number: 1873 , UN Class: 5.1;8; PG I"
_v0_7601-90-3,"Perchloric acid, 50% - 72% aqueous solution",6.1D (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 4,"Inhalation Form:<br/> SPECIES: 
RESULT:  Corrosive. Sore throat. Burning sensation. Cough. Laboured breathing. Symptoms may be delayed.  
REFERENCE SOURCE: International Chemical Safety Card [IPCIS/INCHEM]


"
_v0_7601-90-3,"Perchloric acid, 50% - 72% aqueous solution",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"SPECIES: Dog
ENDPOINT: LD50
VALUE: 400 mg/kg
REFERENCE SOURCE: Gigiena Truda i Professionalnye Zabolevaniya. Labor Hygiene and Occupational Diseases. (V/O Mezhdunarodnaya Kniga, 113095 Moscow, USSR) V.1-36, 1957-1992. For publisher information, see MTPEEI (17(8),33,1973)] [RTECS]  

REMARK: Mixture rules, as 72% stipulated as maximum  72/400 + 100/Tmix = 556mg/kg
"
_v0_7601-90-3,"Perchloric acid, 50% - 72% aqueous solution",6.8C,Produce toxic human reproductive or developmental effects on or via lactation,GHS: Reproductive toxicity - Effects on or via lactation,"Perchlorate induced thyroid hormonal changes in pregnant and lactating female rats, fetuses and nursing pups. 
Narayanan L; Yu KY; Mattie DR; Fisher JW
Toxicologist 2001 Mar;60(1):434  [DART]
Cross reference data from Sodium Salt ID 1805
"
_v0_7601-90-3,"Perchloric acid, 50% - 72% aqueous solution",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
EFFECTS OF SHORT-TERM EXPOSURE: 
Corrosive. The vapour is very corrosive to the eyes, the skin and the respiratory tract. Inhalation of vapour or mist may cause lung oedema (see Notes). The effects may be delayed. Medical observation is indicated.
NOTES  
DO NOT use perchloric acid in a hood designed for other purposes. The symptoms of lung oedema often do not become manifest until a few hours have passed and they are aggravated by physical effort. Rest and medical observation is therefore essential. Immediate administration of an appropriate spray, by a doctor or a person authorized by him/her, should be considered. Rinse contaminated clothes (fire hazard) with plenty of water. NEVER pour water into this substance; when dissolving or diluting always add it slowly to the water.
Ref: International Chemical Safety Card
[IPCIS/INCHEM]

"
_v0_7601-90-3,"Perchloric acid, 50% - 72% aqueous solution",6.9A (oral),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: Endocrine system
Tissue distribution and inhibition of iodide uptake by perchlorate in pregnant and lactating rats in drinking water studies.  
Authors:  Yu K, Mahle D, Narayanan L, Godfrey R, Todd P, Parish M, McCafferty J, Ligman T
Sterner T, Buttler G, et al

Author Address: US Air Force, AFRL/HEST, Wright-Patterson AFB, OH.
Source: Toxicologist 2001 Mar;60(1):291-2
Abstract: 
Perchlorate competitively inhibits thyroidal iodide uptake and leads to perturbation of iodine economy. Iodine is indispensable element for synthesis of thyroid hormones essential for neurodevelopment in prenatal and neonatal periods. Potential health effects on long term exposure of perchlorate are not clear, especially in sensitive populations such as infants and children. The objectives of this project were to study tissue distribution of perchlorate and 125I in maternal, fetal and pup tissues of Sprague-Dawley rats and perchlorate-induced inhibition of thyroidal iodide uptake in pregnant and lactating dams. Timed pregnant rats (n = 6) were treated with perchlorate (0.0, 0.01, 0.1, 1.0 and 10.0 mg/kg-day) in drinking water from gestation day (GD) 2 until either GD20 or postnatal day (PND) 5. They were challenged with 125I and euthanized 2 hours later. In GD20 dams at 10 mg/kg-day dose group, perchlorate concentrations (ug/mL) in thyroid, serum, skin and gut contents (GC) were 70.3, 3.5, 4.5 and 4.7, respectively while those in PND5 dams were 61.2, 4.7, 7.0 and 5.5 respectively. Perchlorate levels in serum of fetal, male and female pups in 10 mg/kg-day dose group were 1.2, 2.1 and 2.1, respectively. Perchlorate levels in thyroid, skin and GC of GD20 & PND5 dams were higher than the serum levels, indicating active perchlorate sequestration in these tissues. 125I levels (ug/g) in thyroid of GD20 & PND5 dams were 10.6 and 8.1, respectively. 125I levels (ng/mL) in GD20 dams of serum, skin and GC were 38.9, 62.4 and 90.0, respectively while those in PND5 were 44.6, 32.6 and 110.0, respectively. Uptake of 125I into thyroid of both GD20 & PND5 dams were similar to control values in the perchlorate treated group, indicating the thyroid was up-regulated by TSH. 125I levels in the mammary tissue were inhibited by perchlorate in the lactating dams.
[DART/ETIC]
"
_v0_7601-90-3,"Perchloric acid, 50% - 72% aqueous solution",8.1A,Corrosive to metals,GHS: Corrosive to metals - Category 1,"UN Class 5.1, Sub Risk 8, Packing Group I
[UNTDGMR]
"
_v0_7601-90-3,"Perchloric acid, 50% - 72% aqueous solution",8.2A,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1A,"SPECIES:
RESULT: Corrosive 
REFERENCE SOURCE: The Merck Index. 10th ed. Rahway, New Jersey: Merck Co., Inc., 1983. 1028 **QC REVIEWED**   [HSDB]
"
_v0_7601-90-3,"Perchloric acid, 50% - 72% aqueous solution",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"SPECIES: Human
RESULT: Ulceration of all membranes and tissues with which the acid comes in contact. 
REFERENCE SOURCE: Gosselin, R.E., R.P. Smith, H.C. Hodge. Clinical Toxicology of Commercial Products. 5th ed. Baltimore: Williams and Wilkins, 1984.,p. III-10  [HSDB]
"
_v0_7601-90-3,"Perchloric acid, 50% - 72% aqueous solution",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"SPECIES: Cyprinus carpio
TYPE OF EXPOSURE:
DURATION: 24 hr
ENDPOINT: LC100
VALUE: 180 ppm (= 180 mg/l)
REFERENCE SOURCE: [NISHIUCHI Y; TOXICITY OF FORMULATED PESTICIDES TO SOME FRESH WATER ORGANISMS; SUISAN ZOSHOKU 23 (3): 132-4 (1975)]**QC REVIEWED** [HSDB]


Bioccumulative: No

Rapidly Degradable: Yes
"
_v0_7601-90-3,"Perchloric acid, 50% - 72% aqueous solution",9.3B,Ecotoxic to terrestrial vertebrates,,"SPECIES: Dog
ENDPOINT: LD50
VALUE: 400 mg/kg 
REFERENCE SOURCE: [Gigiena Truda i Professionalnye Zabolevaniya. Labor Hygiene and Occupational Diseases. (V/O Mezhdunarodnaya Kniga, 113095 Moscow, USSR) V.1-36, 1957-1992. For publisher information, see MTPEEI (17(8),33,1973)] RTECS
"
_v0_7631-90-5,"Sodium bisulphite, >10 - 25% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"Classification based on the parent record and mixture rules.
"
_v0_7631-90-5,"Sodium bisulphite, >10 - 25% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7631-90-5,"Sodium bisulphite, >10 - 25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7631-90-5,"Sodium bisulphite, >10 - 25% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7646-85-7,"Zinc chloride, >10 - 25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_7646-85-7,"Zinc chloride, >10 - 25% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7646-85-7,"Zinc chloride, >10 - 25% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7646-85-7,"Zinc chloride, >10 - 25% in a non hazardous diluent",9.1A (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7646-85-7,"Zinc chloride, >10 - 25% in a non hazardous diluent",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7646-85-7,"Zinc chloride, >10 - 25% in a non hazardous diluent",9.1A (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_7646-85-7,"Zinc chloride, >10 - 25% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_7646-85-7,"Zinc chloride, >25 - 67% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v1_7646-85-7,"Zinc chloride, >25 - 67% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_7646-85-7,"Zinc chloride, >25 - 67% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_7646-85-7,"Zinc chloride, >25 - 67% in a non hazardous diluent",9.1A (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_7646-85-7,"Zinc chloride, >25 - 67% in a non hazardous diluent",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_7646-85-7,"Zinc chloride, >25 - 67% in a non hazardous diluent",9.1A (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v1_7646-85-7,"Zinc chloride, >25 - 67% in a non hazardous diluent",9.3B,Ecotoxic to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_7647-01-0,"Hydrochloric acid, 0.5-2% aqueous solution",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 700 mg/kg bw
REFERENCE SOURCE: DOW Deutschland Inc., Werk Stade Stade 5 (110) Monsanto (1976) unpublished report YO-76-0404 of Monsanto [iuclid 2000] 

REMARK:  sol %31.50 
                     LD50 sol 700.00 
                     % 100.00 
                     LD50 100% 220.50  
                     LD50(comp) 220.5 
                     % 2 
                     LD50(mix) 11025 
"
_v0_7647-01-0,"Hydrochloric acid, 0.5-2% aqueous solution",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"REMARK: Corrosive cutoff at 2%  NOHSC.
"
_v0_7647-01-0,"Hydrochloric acid, 0.5-2% aqueous solution",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"REMARK: Corrosive cutoff at 2%  NOHSC.
"
_v1_7647-01-0,"Hydrochloric acid, >10-25% aqueous solution",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"SPECIES: Rat
ENDPOINT: LD50 
VALUE: 700 mg/kg bw
REFERENCE SOURCE: DOW Deutschland Inc., Werk Stade Stade 5 (110) Monsanto (1976) unpublished report YO-76-0404 of Monsanto  [iuclid 2000] 

REMARK: Calculated LD50 for the 100% solution (via LD50100%=(solution %/100%)*LD50 sol))

sol % 31.50 
LD50 sol 700.00 
% 100.00 
LD50 100% 220.50 

Mixture calculations:
=19%*(100/LD50(comp))

One toxic comp.  
LD50(comp) 221 
% 19 
LD50(mix) 1163.157895"
_v1_7647-01-0,"Hydrochloric acid, >10-25% aqueous solution",8.1A,Corrosive to metals,GHS: Corrosive to metals - Category 1,
_v1_7647-01-0,"Hydrochloric acid, >10-25% aqueous solution",8.2B,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1B,"SPECIES: 
RESULT: Corrosive  
REFERENCE SOURCE: IARC. Monographs on the Evaluation of the Carcinogenic Risk of Chemicals to Man. Geneva: World Health Organization, International Agency for Research on Cancer,1972-PRESENT. (Multivolume work).,p. V54 201(1992) [HSDB]

UN CLASS: 8 PG II"
_v1_7647-01-0,"Hydrochloric acid, >10-25% aqueous solution",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"SPECIES:
RESULT: Corrosive 
REFERENCE SOURCE: Grant, W.M. Toxicology of the Eye. 3rd ed. Springfield, IL: Charles C. Thomas Publisher, 1986. 46 **PEER REVIEWED** [HSDB]
"
_v1_7647-01-0,"Hydrochloric acid, >10-25% aqueous solution",9.3C,Harmful to terrestrial vertebrates,,"SPECIES: Rat
ENDPOINT: LD50
VALUE: 700 mg/kg bw
REFERENCE SOURCE: DOW Deutschland Inc., Werk Stade Stade 5 (110) Monsanto (1976) unpublished report YO-76-0404 of Monsanto [iuclid 2000]

REMARK: Calculated LD50 for the 100% solution (via LD50100%=(solution %/100%)*LD50 sol))

sol % 31.50 
LD50 sol 700.00 
% 100.00 
LD50 100% 220.50 

Mixture calculations:
=19%*(100/LD50(comp))

One toxic comp.  
LD50(comp) 221 
% 19 
LD50(mix) 1163.157895"
