CASRN,Substance name,HSNO code,HSNO classification text,GHS translation,Key study
_v0_63449-41-2,"Alkyl dimethyl benzyl ammonium chloride, >26% in a non hazardous diluent",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"R PHRASE: R 50 [Company Data]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_63449-41-2,"Alkyl dimethyl benzyl ammonium chloride, >26% in a non hazardous diluent",9.1A (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"R PHRASE: R 50 [Company Data]

Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_63449-41-2,"Alkyl dimethyl benzyl ammonium chloride, >26% in a non hazardous diluent",9.3B,Ecotoxic to terrestrial vertebrates,,R PHRASE: R 22 [Company Data]
_v0_63451-35-4,"Hydroxy naphthol blue, disodium salt, >1% in a non hazardous diluent",6.7A,Known or presumed human carcinogens,GHS: Carcinogenicity - Category 1,Cross referenced to CAS# 63451-35-4
_v0_6358-30-1,"C.I. Pigment violet 23, >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,
_v1_64-02-8,"Tetrasodium EDTA, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v1_64-02-8,"Tetrasodium EDTA, >26% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_64-02-8,"Tetrasodium EDTA, >26% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_64-17-5,"Ethanol, >50% in a non hazardous diluent",3.1B,Flammable Liquids: high hazard,GHS: Flammable liquids - Category 2,"Flashpoint Value : °C 
Test Method :Closed cup
Boiling Point : °C"
_v2_64-17-5,"Ethanol, >50% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_6419-19-8,"Aminotri(methylenephosphonic acid), >56% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,Based on parent record and mixture rules.
_v0_6419-19-8,"Aminotri(methylenephosphonic acid), >56% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,Based on parent record and mixture rules.
_v0_6419-19-8,"Aminotri(methylenephosphonic acid), >56% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,Based on parent record and mixture rules
_v0_6440-58-0,"Hydantoin, >26% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_6440-58-0,"Hydantoin, >26% in a non hazardous diluent",6.5B (contact),Contact sensitisers,GHS: Skin sensitization - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_6440-58-0,"Hydantoin, >26% in a non hazardous diluent",6.6B,Suspected human mutagens,GHS: Germ cell mutagenicity - Category 2,
_v0_6440-58-0,"Hydantoin, >26% in a non hazardous diluent",9.1D (algal),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_6440-58-0,"Hydantoin, >26% in a non hazardous diluent",9.1D (crustacean),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_6440-58-0,"Hydantoin, >26% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on parent record and mixture rules. 
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_6440-58-0,"Hydantoin, >26% in a non hazardous diluent",9.2D,Slightly harmful in the soil environment,,"
Soil DT 50 > 30 days: ND
"
_v0_64401-02-1,"Bisphenol A ethoxylate diacrylate, >10% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,R PHRASE: R 38 [CHEMWATCH]
_v0_64401-02-1,"Bisphenol A ethoxylate diacrylate, >10% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,R PHRASE: R 36 [CHEMWATCH]
_v0_65-85-0,"Benzoic acid, >1 - 9% in a non hazardous diluent",6.9B (inhalation),Harmful to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 2,"EndPoint: 
Primary Organ: 
REMARK: This substance was classified using the pure substance and mixture rules.
"
_v0_66455-14-9,"Alcohols, C12-13, ethoxylated EO5",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"
SPECIES:
RESULT: Alcohol ethoxylates are according to CESIO (2000) classified as Irritant or Harmful depending on the number of EO-units: EO < 5 gives Irritant (Xi) with R38 (Irritating to skin) and R41 (Risk of serious damage to eyes). EO > 5-15 gives Harmful (Xn) with R22 (Harmful if swallowed) - R38/41. EO > 15-20 gives Harmful (Xn) with R22-41
REFERENCE SOURCE: Danish EPA 2001 Environmental and Health Assessment of  Substances in Household Detergents and Cosmetic Detergent Products Environmental Project 651
"
_v0_66455-14-9,"Alcohols, C12-13, ethoxylated EO5",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"
SPECIES:
RESULT: Alcohol ethoxylates are according to CESIO (2000) classified as Irritant or Harmful depending on the number of EO-units: EO < 5 gives Irritant (Xi) with R38 (Irritating to skin) and R41 (Risk of serious damage to eyes). EO > 5-15 gives Harmful (Xn) with R22 (Harmful if swallowed) - R38/41. EO > 15-20 gives Harmful (Xn) with R22-41
REFERENCE SOURCE: Danish EPA 2001 Environmental and Health Assessment of  Substances in Household Detergents and Cosmetic Detergent Products Environmental Project 651
"
_v0_66455-14-9,"Alcohols, C12-13, ethoxylated EO5",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"SPECIES: Daphnia magna
TYPE OF EXPOSURE:
DURATION: 48 hr
ENDPOINT: EC50
VALUE: 0.46 mg./L
REFERENCE SOURCE: Krogh et al (2003) Environmental Properties and effects of nonionic surfactant adjuvants in pesticides: a review. Chemosphere 50:871-901 [Science item 686; Box 11]




Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_66455-14-9,"Alcohols, C12-13, ethoxylated EO5",9.1A (fish),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"SPECIES: Pimephales promelas (Fathead minnow) 
TYPE OF EXPOSURE:
DURATION: 96 hr
ENDPOINT: LC50
VALUE: 1 mg/L
REFERENCE SOURCE: Krogh et al (2003) Environmental Properties and effects of nonionic surfactant adjuvants in pesticides: a review. Chemosphere 50:871-901 [Science item 686; Box 11]


Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_67-48-1,"Choline chloride, =50% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"Classification based on the parent record and mixture rules.
"
_v0_67-48-1,"Choline chloride, =50% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_67-48-1,"Choline chloride, =50% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v4_67-56-1,"Methanol, >50% in a non hazardous diluent",3.1B,Flammable Liquids: high hazard,GHS: Flammable liquids - Category 2,"Flashpoint Value : °C 
Test Method :Closed cup
Boiling Point : °C"
_v4_67-56-1,"Methanol, >50% in a non hazardous diluent",6.1C (dermal),Acutely toxic,GHS: Acute toxicity: Dermal - Category 3,Classification based on mixture rules
_v4_67-56-1,"Methanol, >50% in a non hazardous diluent",6.1C (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 3,Inhalation Form:<br/> Classification based on mixture rules
_v4_67-56-1,"Methanol, >50% in a non hazardous diluent",6.1C (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 3,"Classification based on the parent record and mixture rules.
"
_v4_67-56-1,"Methanol, >50% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v4_67-56-1,"Methanol, >50% in a non hazardous diluent",6.8B,Suspected human reproductive or developmental toxicants,GHS: Reproductive toxicity - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v4_67-56-1,"Methanol, >50% in a non hazardous diluent",6.9A (inhalation),Toxic to human target organs or systems,GHS: Specific Target Organ Systemic Toxicity - Category 1,"EndPoint: 
Primary Organ: 
The classification for this substance was calculated using the hazard classification of the pure substance and the mixture rules, from the User Guide to HSNO thresholds and classifications,  to determine the classifications for the stated range of dilutions."
_v4_67-56-1,"Methanol, >50% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,Classification based on the pure chemical classification and mixture rules. 
_v1_67-63-0,"2-Propanol, >50 - 72% in a non hazardous diluent",3.1B,Flammable Liquids: high hazard,GHS: Flammable liquids - Category 2,"Flashpoint Value : °C 
Test Method :Closed cup
Boiling Point : °C"
_v1_67-63-0,"2-Propanol, >50 - 72% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_67-63-0,"2-Propanol, >50 - 72% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_67-63-0,"2-Propanol, >72% in a non hazardous diluent",3.1B,Flammable Liquids: high hazard,GHS: Flammable liquids - Category 2,"Flashpoint Value : °C 
Test Method :Closed cup
Boiling Point : °C"
_v2_67-63-0,"2-Propanol, >72% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"Classification based on the parent record and mixture rules.
"
_v2_67-63-0,"2-Propanol, >72% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v2_67-63-0,"2-Propanol, >72% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_67-64-1,"2-Propanone, >10 - 60% in a non hazardous diluent",3.1B,Flammable Liquids: high hazard,GHS: Flammable liquids - Category 2,"Flashpoint Value : °C 
Test Method :Closed cup
Boiling Point : °C"
_v0_67-64-1,"2-Propanone, >10 - 60% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_67-64-1,"2-Propanone, >10 - 60% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_67-64-1,"2-Propanone, >60% in a non hazardous diluent",3.1B,Flammable Liquids: high hazard,GHS: Flammable liquids - Category 2,"Flashpoint Value : °C 
Test Method :Closed cup
Boiling Point : °C"
_v1_67-64-1,"2-Propanone, >60% in a non hazardous diluent",6.1E (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 5,"Classification based on the parent record and mixture rules.
"
_v1_67-64-1,"2-Propanone, >60% in a non hazardous diluent",6.3B,Mildly irritating to the skin,GHS: Skin corrosion/irritation - Category 3,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_67-64-1,"2-Propanone, >60% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v0_68131-39-5,"Alcohols, C12-15, ethoxylated, >26% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v0_68131-39-5,"Alcohols, C12-15, ethoxylated, >26% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v0_68131-39-5,"Alcohols, C12-15, ethoxylated, >26% in a non hazardous diluent",9.1A (algal),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_68131-39-5,"Alcohols, C12-15, ethoxylated, >26% in a non hazardous diluent",9.1A (crustacean),Very ecotoxic in the aquatic environment,GHS: Aquatic toxicity (Acute or Chronic) - Category 1,"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_68131-39-5,"Alcohols, C12-15, ethoxylated, >26% in a non hazardous diluent",9.1D (fish),Slightly harmful in the aquatic environment or are otherwise designed for biocidal action,GHS: Aquatic toxicity - Category 2-3 (Acute) or Category 4 (Chronic),"Classification based on the parent record and mixture rules.
Bioccumulative: ND

Rapidly Degradable: ND
"
_v0_68131-39-5,"Alcohols, C12-15, ethoxylated, >26% in a non hazardous diluent",9.3C,Harmful to terrestrial vertebrates,,Classification based on the pure chemical classification and mixture rules. 
_v0_68239-93-0,"Dibasic acid ester/ diethylenetriamine/ epichlorohydrin, >5% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"R PHRASE: R 34 [CHEMWATCH]
"
_v0_68239-93-0,"Dibasic acid ester/ diethylenetriamine/ epichlorohydrin, >5% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"R PHRASE: R 41 [CHEMWATCH]
"
_v0_68308-55-4,"Tallow, hydrogenated, N-aminoethylethanolamine ester, amide, >5% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"R PHRASE: R 34 [CHEMWATCH]
"
_v0_68308-55-4,"Tallow, hydrogenated, N-aminoethylethanolamine ester, amide, >5% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"R PHRASE: R 41 [CHEMWATCH]
"
_v0_6834-92-0,"Disodium metasilicate, >5 - 50% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,R PHRASE: R 34 [ECB]
_v0_6834-92-0,"Disodium metasilicate, >5 - 50% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,R PHRASE: R 34 [ECB]
_v1_6834-92-0,"Disodium metasilicate, >50% in a non hazardous diluent",6.1E (inhalation),Acutely toxic,GHS: Acute toxicity: Inhalation - Category 5,"Inhalation Form:<br/> R PHRASE: R 37 [ECB]
"
_v1_6834-92-0,"Disodium metasilicate, >50% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,"R PHRASE: R 34 [ECB]
"
_v1_6834-92-0,"Disodium metasilicate, >50% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"R PHRASE: R 34 [ECB]
"
_v2_68391-01-5,"Benzyl-C12-18-alkyldimethylammonium chloride, >25% in a non hazardous diluent",6.1C (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 3,"R PHRASE: R 22 [CHEMWATCH]
"
_v2_68391-01-5,"Benzyl-C12-18-alkyldimethylammonium chloride, >25% in a non hazardous diluent",6.4A,Irritating to the eye,GHS: Serious eye damage/eye irritation - Category 2,Classification based on the pure chemical classification and mixture rules. 
_v2_68391-01-5,"Benzyl-C12-18-alkyldimethylammonium chloride, >25% in a non hazardous diluent",8.2C,Corrosive to dermal tissue,GHS: Skin corrosion/irritation - Category 1C,Classification based on the pure chemical classification and mixture rules. 
_v2_68391-01-5,"Benzyl-C12-18-alkyldimethylammonium chloride, >25% in a non hazardous diluent",9.3B,Ecotoxic to terrestrial vertebrates,,"R PHRASE: R 22 [CHEMWATCH]

"
_v1_68411-30-3,"Benzenesulphonic acid, C10-13-alkyl derivs., sodium salts, >25% in a non hazardous diluent",6.1D (oral),Acutely toxic,GHS: Acute toxicity: Oral - Category 4,"Classification based on the parent record and mixture rules.
"
_v1_68411-30-3,"Benzenesulphonic acid, C10-13-alkyl derivs., sodium salts, >25% in a non hazardous diluent",6.3A,Irritating to the skin,GHS: Skin corrosion/irritation - Category 2,"Classification based on the pure chemical classification and mixture rules. 
"
_v1_68411-30-3,"Benzenesulphonic acid, C10-13-alkyl derivs., sodium salts, >25% in a non hazardous diluent",8.3A,Corrosive to ocular tissue,GHS: Serious eye damage/eye irritation - Category 1,"Classification based on the pure chemical classification and mixture rules. 
"
