CASRN,Name,Classification,Symbol,Signal word,Hazard statement,Rationale for classification,Date of classification
6484-52-2,Ammonium nitrate,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
65-30-5,nicotine sulphate,Respiratory sensitizer - Classification not possible,-,-,-,no data available.,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
6517-25-5,Tributyltin sulfamate,Respiratory sensitizer - Classification not possible,,,,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
65907-30-4,"2,3-dihydro-2,2-dimethyl-7-benzofuryl 2,4-dimethyl-6-oxa-5-oxo-3-thia-2,4-diazadecanoate",Respiratory sensitizer - Classification not possible,-,-,-,no data available.,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
66-27-3,methyl methanesulphonate,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
66-32-0,strychnidin-10-one mononitrate,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
66-81-9,cicloheximide,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
66230-04-4,Esfenvalerate,Respiratory sensitizer - Classification not possible,-,-,-,no data available.,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
66332-96-5,Flutolanil,Respiratory sensitizer - Classification not possible,-,-,-,[respiratory sensitization] No data,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
6649-23-6,"2,3,5,6-tetrahydro-6-phenyl-imidazo[2,1-b]thiazole",Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
66841-25-6,"alpha-cyano-3-phenoxybenzyl 2,2-dimethyl-3-(1,2,2,2-tetrabromoethyl)cyclopropanecarboxylate",Respiratory sensitizer - Classification not possible,-,-,-,no data available.,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
66952-49-6,Methasulfocarb,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
67-56-1,Methanol,Respiratory sensitizer - Classification not possible,-,-,-,Respirator: No data,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
67-63-0,2-Propanol,Respiratory sensitizer - Classification not possible,-,-,-,Respiratory organ: No data.,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
67-64-1,Acetone,Respiratory sensitizer - Classification not possible,-,-,-,"Since it was indicated negative by the Mouse ear swelling test and Guinea pig maximization test(SIDS (1999)), the skin sensitization was put outside of the Category. Since there is no data, the respiratory sensitization cannot be classified.","Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
67-66-3,Chloroform,Respiratory sensitizer - Classification not possible,,,,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
67-72-1,"Ethane, hexachloro-",Respiratory sensitizer - Classification not possible,-,-,-,Respiratory organ: No data.,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
671-04-5,Carbanolate,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
67375-30-8,"(S)-alpha-Cyano-3-phenoxybenzyl 3-(2,2-dichlorovinyl)-2,2-dimethyl-cis-cyclopropanecarboxylate; alpha-Cypermethrin",Respiratory sensitizer - Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
674-82-8,4-Methylideneoxetan-2-one,Respiratory sensitizer - Classification not possible,-,-,-,classification is not possible since there is no data.,2009.3.31
676-97-1,methylphosphonic dichloride,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
67747-09-5,"N-propyl-N-[2-(2,4,6-trichlorophenoxy)ethyl]imidazole-1-carboxamide",Respiratory sensitizer - Classification not possible,,,,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
67772-01-4,"Coplymer of alkyl(c=8) acrylate,methyl methacrylate and tributyltin methacrylate",Respiratory sensitizer - Classification not possible,,,,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
68-11-1,Mercaptoacetic acid,Respiratory sensitizer - Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
68-12-2,"N,N-Dimethylformamide",Respiratory sensitizer - Classification not possible,,,,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
680-31-9,hexamethylphosphoric triamide,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Nov. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
681-84-5,Tetramethyl silicate,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Sep. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
68308-34-9,Shale oils,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
684-16-2,hexafluoroacetone,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Nov. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
6864-37-5,"4,4'-Methylenebis(2-methylcyclohexaneamine)",Respiratory sensitizer - Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
688-84-6,2-Ethylhexyl methacrylate,Respiratory sensitizer - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
68955-20-4,Sodium alkyl(C16-18) sulfate,Respiratory sensitizer - Classification not possible,-,-,-,classification is not possible since there is no data.,2009.3.31
69094-18-4,"2,2-dibromo-2-nitroethanol",Respiratory sensitizer - Classification not possible,-,-,-,classification is not possible since there is no data.,2008.02.25
6923-22-4,monocrotophos,Respiratory sensitizer - Classification not possible,-,-,-,Respirator: No data,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
69327-76-0,"2-tert-Butylimino-3-isopropyl-5-phenyltetrahydro-4H-1,3,5-thiadiazin-4-one; buprofezin",Respiratory sensitizer - Classification not possible,-,-,-,No data.,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
69409-94-5,Fluvalinate,Respiratory sensitizer - Classification not possible,-,-,-,"Since data is insufficient. In addition, although it was not what specified the this product, description that a pyrethroid compounds causes pneumallergie was seen (HSDB (2003)).","Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
6988-21-2,dioxacarb,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Jan. 23, 2007 (Environmental Hazards: Mar. 31, 2006)"
7085-85-0,"2-Propenoic acid, 2-cyano-, ethyl ester",Respiratory sensitizer - Classification not possible,-,-,-,"The animal data is not obtained. Two cases of skin sensitization in humans have been reported (CICAD, 2001). Therefore, skin sensitization was set to Category 1. Respiratory sensitization cannot be classified due to the lack of data.","Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
709-98-8,"3',4'-dichloropropionanilide",Respiratory sensitizer - Classification not possible,,,,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
7094-94-2,(Chloroacetoxy)triphenylstannane,Respiratory sensitizer - Classification not possible,,,,No data available,"Oct. 23, 2006 (Environmental Hazards: Mar. 31, 2006)"
71-23-8,1-Propanol,Respiratory sensitizer - Classification not possible,-,-,-,Respiratory organ: No data.,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
71-36-3,1-Butanol,Respiratory sensitizer - Classification not possible,-,-,-,Classification not possible due to lack of data,"Feb. 20, 2007 (Environmental Hazards: Feb. 10, 2006)"
71-43-2,Benzene,Respiratory sensitizer - Classification not possible,,,,No data available,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
71-55-6,"Ethane, 1,1,1-trichloro-",Respiratory sensitizer - Classification not possible,-,-,-,Respirator: No data,"Mar. 23, 2006 (Environmental Hazards: Feb. 10, 2006)"
71048-99-2,4-[(Hydroxy)(methyl)phosphinyl]-L-Abu-L-Ala-L-Ala-ONa,Respiratory sensitizer - Classification not possible,-,-,-,no data available.,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
71561-11-0,"2-[4-(2,4-dichlorobenzoyl)-1,3-dimethyl-5-pyrazolyloxy]acetophenone",Respiratory sensitizer - Classification not possible,,,,No data available,"Dec. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
72-20-8,endrin,Respiratory sensitizer - Classification not possible,-,-,-,Respirator: No data,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
72-43-5,Methoxychlor,Respiratory sensitizer - Classification not possible,-,-,-,Respiratory organ: No data.,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
72-57-1,"tetrasodium 3,3'-[(3,3'-dimethyl[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[5-amino-4-hydroxynaphthalene-2,7-disulphonate]",Respiratory sensitizer - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
72623-86-0,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Respiratory sensitizer - Classification not possible,-,-,-,[respiratory sensitization] No data.,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
72623-87-1,"Distillates (petroleum), solvent-refined heavy paraffinic; Distillates (petroleum), solvent-refined light naphthenic; Lubricating oils (petroleum), C15-30, hydrotreated neutral oil-based; Lubricating oils (petroleum), C20-50, hydrotreated neutral oil-based; Petroleum; Paraffin oils",Respiratory sensitizer - Classification not possible,-,-,-,[respiratory sensitization] No data.,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
7292-16-2,propaphos,Respiratory sensitizer - Classification not possible,-,-,-,no data available.,"Feb. 20, 2007 (Environmental Hazards: Mar. 31, 2006)"
732-11-6,"O,O-dimethyl phthalimidomethyl S-phosphorodithioate",Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 15, 2007 (Environmental Hazards: Mar. 31, 2006)"
73250-68-7,2-(2-benzothiazolyloxy)-N-methylacetanilide,Respiratory sensitizer - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-82-8,Methane,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
74-83-9,Bromomethane; Methyl bromide,Respiratory sensitizer - Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-84-0,Ethane,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
74-85-1,Ethene,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
74-86-2,Ethyne,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Feb. 20, 2007 (Environmental Hazards: Mar. 23, 2006)"
74-87-3,Chloromethane; Methyl chloride,Respiratory sensitizer - Classification not possible,,,,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-88-4,iodomethane,Respiratory sensitizer - Classification not possible,-,-,-,Respirator: No data,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-89-5,Methanamine,Respiratory sensitizer - Classification not possible,-,-,-,"it has been described that ""one worker had an allergic or irritative bronchitis"" (ACGIH (7th, 2001), NTP DB (Access on January 2009), and Patty (5th, 2001)).",2009.3.31
74-90-8,Hydrogen cyanide,Respiratory sensitizer - Classification not possible,,,,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-93-1,Methanethiol,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Aug. 18, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-96-4,"Ethane, bromo-",Respiratory sensitizer - Classification not possible,-,-,-,About respiratory and skin sensitization: It cannot be  classified because examination data and epidemiology information cannot be obtained.,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-97-5,"Methane, bromochloro-",Respiratory sensitizer - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
74-98-6,Propane,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
74-99-7,1-Propyne,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74115-24-5,"3,6-Bis(2-chlorophenyl)-1,2,4,5-tetrazine; Clofentezine",Respiratory sensitizer - Classification not possible,,,,No data available,"Nov. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
74222-97-2,"methyl 2-[[[[(4,6-dimethyl-2-pyrimidinyl)amino]carbonyl]amino]sulphonyl]benzoate",Respiratory sensitizer - Classification not possible,-,-,-,[Respiratory sensitization] :No data.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7429-90-5,Aluminium,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"May 24, 2006 (Environmental Hazards: Mar. 23, 2006)"
7439-92-1,Lead,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Aug. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
7439-93-2,lithium,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
7439-95-4,Magnesium,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
7439-96-5,Manganese,Respiratory sensitizer - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7439-97-6,Mercury,Respiratory sensitizer - Classification not possible,,,,No data available,"Mar. 23, 2006"
7439-98-7,Molybdenum,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-09-7,potassium,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
7440-22-4,Silver,Respiratory sensitizer - Classification not possible,-,-,-,No data.,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-23-5,Sodium,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
7440-25-7,tantalum,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-28-0,thallium,Respiratory sensitizer - Classification not possible,-,-,-,Uncategorizable because of no information related to sensitization.,"Jun. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-31-5,Tin,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-33-7,Tungsten,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-36-0,Antimony,Respiratory sensitizer - Classification not possible,,,,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-38-2,Arsenic,Respiratory sensitizer - Classification not possible,,,,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-39-3,barium,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Jul. 24, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-42-8,Boron,Respiratory sensitizer - Classification not possible,,,,No data available,"Aug. 22, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-43-9,Cadmium,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Mar. 23, 2006"
7440-50-8,Copper,Respiratory sensitizer - Classification not possible,-,-,-,"Respiratory organs: Since data was insufficient, we could not classify it.","Jul. 1, 2005 (Environmental Hazards: Mar. 31, 2006)"
7440-58-6,hafnium,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-65-5,yttrium,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7440-74-6,indium,Respiratory sensitizer - Classification not possible,-,-,-,No data available,"Apr. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
7446-07-3,Tellurium dioxide,Respiratory sensitizer - Classification not possible,,,,No data available,"Sep. 20, 2006 (Environmental Hazards: Mar. 31, 2006)"
